RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   64   70     0     0  con    0  1.0D+00  1.7D-04  1.223D-04  8.039D-01
   65   71     0     0  con    0  1.0D+00  9.3D-05  6.945D-05  8.039D-01

CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL            

 Total User time 9.179E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.752D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.357D+04  1.036D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.081D+04  7.530D+03
    3    5     0     0  con    0  1.0D+00  4.1D-01  3.205D+03  2.001D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.890D+03  1.254D+03
    5    7     0     0  con    0  1.0D+00  2.1D-01  9.531D+02  7.446D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  5.416D+02  5.279D+02
    7    9     0     0  con    0  1.0D+00  1.5D-01  3.740D+02  4.459D+02
    8   10     0     0  con    0  1.0D+00  2.2D-01  1.735D+02  3.467D+02
    9   11     0     0  con    0  1.0D+00  1.7D-01  8.838D+01  3.082D+02
   10   12     0     0  con    0  1.0D+00  2.0D-01  3.844D+01  2.809D+02
   11   13     0     0  con    0  1.0D+00  1.7D-01  2.575D+01  2.686D+02
   12   14     0     0  con    0  1.0D+00  1.5D-01  2.314D+01  2.560D+02
   13   15     0     0  con    0  1.0D+00  3.3D-01  3.193D+01  2.318D+02
   14   16     0     0  con    0  1.0D+00  9.4D-01  1.003D+02  1.958D+02
   15   17     0     0  con    0  1.0D+00  7.9D-01  1.149D+01  1.419D+02
   16   18     0     0  con    0  1.0D+00  5.7D-01  1.427D+01  1.243D+02
   17   19     0     0  con    0  1.0D+00  1.5D+00  1.964D+01  9.184D+01
   18   20     0     0  con    0  1.0D+00  6.9D-01  6.941D+00  6.631D+01
   19   21     0     0  con    0  1.0D+00  4.0D-01  4.918D+00  5.847D+01
   20   22     0     0  con    0  1.0D+00  7.4D-01  4.392D+00  4.911D+01
   21   23     0     0  con    0  1.0D+00  5.7D-01  8.483D+00  4.563D+01
   22   24     0     0  con    0  1.0D+00  1.2D-01  6.654D+00  4.229D+01
   23   25     0     0  con    0  1.0D+00  1.3D-01  5.033D+00  4.104D+01
   24   26     0     0  con    0  1.0D+00  3.1D-01  2.564D+00  3.902D+01
   25   27     0     0  con    0  1.0D+00  3.5D-01  3.424D+00  3.756D+01
   26   28     0     0  con    0  1.0D+00  4.8D-01  3.556D+00  3.651D+01
   27   29     0     0  con    0  1.0D+00  2.0D-01  4.188D+00  3.539D+01
   28   30     0     0  con    0  1.0D+00  1.2D-01  2.624D+00  3.479D+01
   29   31     0     0  con    0  1.0D+00  3.0D-01  2.022D+00  3.409D+01
   30   32     0     0  con    0  1.0D+00  3.8D-01  2.042D+00  3.351D+01
   31   33     0     0  con    0  1.0D+00  2.5D-01  1.937D+00  3.293D+01
   32   34     0     0  con    0  1.0D+00  1.4D-01  2.112D+00  3.257D+01
   33   35     0     0  con    0  1.0D+00  4.1D-01  2.489D+00  3.175D+01
   34   36     0     0  con    0  1.0D+00  5.4D-01  1.626D+00  3.128D+01
   35   37     0     0  con    0  1.0D+00  2.1D-01  1.851D+00  3.074D+01
   36   38     0     0  con    0  1.0D+00  1.6D-01  1.951D+00  3.047D+01
   37   39     0     0  c   51   58     0     0  con    0  1.0D+00  1.7D-02  2.865D-02  4.186D+00
   52   59     0     0  con    0  1.0D+00  1.2D-   39   41     0     0  con    0  1.0D+00  9.7D-01  1.641D+00  2.859D+01
   40   42     0     0  con    0  1.0D+00  5.1D-01  1.012D+00  2.781D+01
   41   43     0     0  con    0  1.0D+00  3.8D-01  1.162D+00  2.723D+01
   42   44     0     0  con    0  1.0D+00  3.7D-01  8.415D-01  2.675D+01
   43   46     0     0  con    1  5.2D-01  5.0D-01  2.606D+00  2.638D+01
   44   47     0     0  con    0  1.0D+00  4.1D-01  1.326D+00  2.586D+01
   45   48     0     0  con    0  1.0D+00  6.6D-01  7.694D-01  2.529D+01
   46   49     0     0  con    0  1.0D+00  6.4D-01  1.392D+00  2.487D+01
   47   50     0     0  con    0  1.0D+00  6.8D-01  7.219D-01  2.456D+01
   48   51     0     0  con    0  1.0D+00  1.3D-01  6.539D-01  2.428D+01
   49   52     0     0  con    0  1.0D+00  2.5D-01  4.497D-01  2.394D+01
   50   53     0     0  con    0  1.0D+00  3.3D-01  4.326D-01  2.369D+01
   51   54     0     0  con    0  1.0D+00  4.1D-01  6.451D-01  2.345D+01
   52   55     0     0  con    0  1.0D+00  3.0D-01  3.033D-01  2.330D+01
   53   56     0     0  con    0  1.0D+00  1.6D-01  2.574D-01  2.322D+01
   54   57     0     0  con    0  1.0D+00  1.7D-01  5.426D-01  2.314D+01
   55   58     0     0  con    0  1.0D+00  1.3D-01  2.570D-01  2.307D+01
   56   59     0     0  con    0  1.0D+00  1.1D-01  2.370D-01  2.301D+01
   57   60     0     0  con    0  1.0D+00  1.5D-01  1.248D+00  2.299D+01
   58   61     0     0  con    0  1.0D+00  2.5D-02  1.995D-01  2.295D+01
   59   62     0     0  con    0  1.0D+00  2.0D-02  1.099D-01  2.294D+01
   60   63     0     0  con    0  1.0D+00  4.3D-02  1.674D-01  2.292D+01
   61   64     0     0  con    0  1.0D+00  6.1D-02  1.528D-01  2.291D+01
   62   65     0     0  con    0  1.0D+00  1.1D-01  1.735D-01  2.289D+01
   63   66     0     0  con    0  1.0D+00  2.5D-02  1.116D-01  2.288D+01
   64   67     0     0  con    0  1.0D+00  1.4D-02  1.213D-01  2.288D+01
   65   68     0     0  con    0  1.0D+00  4.1D-02  1.186D-01  2.287D+01
   66   70     0     0  con    1  5.2D-01  3.9D-02  8.308D-02  2.287D+01
   67   71     0     0  con    0  1.0D+00  2.4D-02  5.693D-02  2.287D+01
   68   72     0     0  con    0  1.0D+00  1.9D-02  4.396D-02  2.286D+01
   69   73     0     0  con    0  1.0D+00  1.7D-02  4.277D-02  2.286D+01
   70   74     0     0  con    0  1.0D+00  1.9D-02  4.811D-02  2.286D+01
   71   75     0     0  con    0  1.0D+00  9.4D-03  3.628D-02  2.286D+01
   72   76     0     0  con    0  1.0D+00  1.8D-02  1.783D-01  2.286D+01
   73   77     0     0  con    0  1.0D+00  4.1D-03  3.168D-02  2.286D+01
   74   78     0     0  con    0  1.0D+00  3.0D-03  1.832D-02  2.286D+01
   75   79     0     0  con    0  1.0D+00  9.0D-03  2.650D-02  2.286D+01
   76   80     0     0  con    0  1.0D+00  8.2D-03  6.072D-02  2.286D+01
   77   81     0     0  con    0  1.0D+00  9.4D-03  1.652D-02  2.286D+01
   78   82     0     0  con    0  1.0D+00  4.0D-03  1.149D-02  2.286D+01
   79   83     0     0  con    0  1.0D+00  3.7D-03  1.846D-02  2.286D+01
   80   84     0     0  con    0  1.0D+00  4.3D-03  1.797D-02  2.286D+01
   81   85     0     0  con    0  1.0D+00  3.8D-03  1.243D-02  2.286D+01
   82   86     0     0  con    0  1.0D+00  3.1D-03  1.256D-02  2.286D+01
   83   87     0     0  con    0  1.0D+00  2.4D-03  9.953D-03  2.286D+01
   84   88     0     0  con    0  1.0D+00  3.3D-03  8.012D-03  2.286D+01
   85   89     0     0  con    0  1.0D+00  4.5D-03  8.454D-03  2.286D+01
   86   91     0     0  con    1  4.1D-01  2.7D-03  1.440D-02  2.286D+01
   87   92     0     0  con    0  1.0D+00  2.2D-03  9.727D-03  2.286D+01
   88   93     0     0  con    0  1.0D+00  9.9D-04  1.003D-02  2.286D+01
   89   94     0     0  con    0  1.0D+00  2.7D-03  7.861D-03  2.286D+01
   90   95     0     0  con    0  1.0D+00  2.7D-03  1.587D-02  2.286D+01
   91   96     0     0  con    0  1.0D+00  4.6D-04  9.852D-03  2.286D+01
   92   97     0     0  con    0  1.0D+00  1.2D-03  5.952D-03  2.286D+01
   93   98     0     0  con    0  1.0D+00  1.6D-03  7.184D-03  2.286D+01
   18   21     0     0  con    1  2.9D-01  3.6D-01  2.295D+01  1.959D+02
   19   22     0     0  con    0  1.0D+00  1.1D+00  1.591D+01  1.656D+02
   20   23     0     0  con    0  1.0D+00  5.2D-01  8.557D+00  1.488D+02
   21   24     0     0  con    0  1.0D+00  1.1D+00  1.062D+01  1.301D+02
   22   25     0     0  con    0  1.0D+00  1.3D+00  1.150D+01  1.187D+02
   23   26     0     0  con    0  1.0D+00  4.2D-01  1.414D+01  1.096D+02
   24   27     0     0  con    0  1.0D+00  2.7D-01  9.295D+00  1.055D+02
   25   28     0     0  con    0  1.0D+00  6.9D-01  7.613D+00  9.872D+01
   26   29     0     0  con    0  1.0D+00  2.3D-01  6.634D+00  9.464D+01
   27   30     0     0  con    0  1.0D+00  2.1D-01  5.884D+00  9.182D+01
   28   31     0     0  con    0  1.0D+00  3.6D-01  4.958D+00  8.863D+01
   29   32     0     0  con    0  1.0D+00  3.6D-01  4.575D+00  8.697D+01
   30   33     0     0  con    0  1.0D+00  2.3D-01  3.508D+00  8.533D+01
   31   34     0     0  con    0  1.0D+00  1.0D-01  3.657D+00  8.427D+01
   32   35     0     0  con    0  1.0D+00  1.8D-01  3.776D+00  8.317D+01
   33   36     0     0  con    0  1.0D+00  3.2D-01  3.737D+00  8.168D+01
   34   37     0     0  con    0  1.0D+00  4.7D-01  5.487D+00  8.072D+01
   35   38     0     0  con    0  1.0D+00  1.9D-01  4.447D+00  7.943D+01
   36   39     0     0  con    0  1.0D+00  1.8D-01  3.426D+00  7.864D+01
   37   40     0     0  con    0  1.0D+00  2.2D-01  4.260D+00  7.782D+01
   38   41     0     0  con    0  1.0D+00  3.5D-01  3.716D+00  7.677D+01
   39   42     0     0  con    0  1.0D+00  4.2D-01  3.854D+00  7.573D+01
   40   43     0     0  con    0  1.0D+00  2.7D-01  3.456D+00  7.489D+01
   41   44     0     0  con    0  1.0D+00  1.6D-01  3.515D+00  7.419D+01
   42   45     0     0  con    0  1.0D+00  4.1D-01  2.745D+00  7.352D+01
   43   46     0     0  con    0  1.0D+00  2.4D-01  3.115D+00  7.259D+01
   44   47     0     0  con    0  1.0D+00  1.3D-01  3.131D+00  7.211D+01
   45   48     0     0  con    0  1.0D+00  3.2D-01  2.814D+00  7.132D+01
   46   49     0     0  con    0  1.0D+00  5.0D-01  2.387D+00  7.018D+01
   47   51     0     0  con    1  5.2D-01  5.7D-01  3.791D+00  6.931D+01
   48   52     0     0  con    0  1.0D+00  4.7D-01  1.552D+00  6.841D+01
   49   53     0     0  con    0  1.0D+00  3.4D-01  2.170D+00  6.783D+01
   50   54     0     0  con    0  1.0D+00  4.4D-01  3.608D+00  6.713D+01
   51   55     0     0  con    0  1.0D+00  3.7D-01  1.529D+00  6.642D+01
   52   56     0     0  con    0  1.0D+00  2.8D-01  2.196D+00  6.577D+01
   53   57     0     0  con    0  1.0D+00  3.6D-01  1.859D+00  6.508D+01
   54   58     0     0  con    0  1.0D+00  5.8D-01  2.157D+00  6.457D+01
   55   59     0     0  con    0  1.0D+00  3.2D-01  1.266D+00  6.394D+01
   56   60     0     0  con    0  1.0D+00  2.3D-01  1.080D+00  6.357D+01
   57   61     0     0  con    0  1.0D+00  3.4D-01  1.610D+00  6.320D+01
   58   62     0     0  con    0  1.0D+00  2.4D-01  1.108D+00  6.284D+01
   59   63     0     0  con    0  1.0D+00  1.4D-01  1.011D+00  6.258D+01
   60   64     0     0  con    0  1.0D+00  1.9D-01  8.628D-01  6.228D+01
   61   65     0     0  con    0  1.0D+00  2.7D-01  4.214D+00  6.206D+01
   62   66     0     0  con    0  1.0D+00  9.5D-02  9.525D-01  6.176D+01
   63   67     0     0  con    0  1.0D+00  1.5D-01  7.871D-01  6.156D+01
   64   68     0     0  con    0  1.0D+00  1.3D-01  9.194D-01  6.142D+01
   65   69     0     0  con    0  1.0D+00  2.7D-01  7.407D-01  6.115D+01
   66   71     0     0  con    1  4.7D-01  2.4D-01  2.496D+00  6.100D+01
   67   72     0     0  con    0  1.0D+00  2.1D-01  5.588D-01  6.081D+01
   68   73     0     0  con    0  1.0D+00  1.2D-01  5.243D-01  6.069D+01
   69   74     0     0  con    0  1.0D+00  1.5D-01  7.451D-01  6.057D+01
   70   75     0     0  con    0  1.0D+00  2.4D-01  1.135D+00  6.047D+01
   71   76     0     0  con    0  1.0D+00  1.3D-01  6.365D-01  6.036D+01
   72   77     0     0  con    0  1.0D+00  2.9D-02  3.134D-01  6.031D+01
   73   78     0     0  con    0  1.0D+00  6.0D-02  4.351D-01  6.027D+01
   74   79     0     0  con    0  1.0D+00  8.9D-02  4.999D-01  6.023D+01
   75   80     0     0  con    0  1.0D+00  1.5D-01  3.209D-01  6.018D+01
   76   81     0     0  con    0  1.0D+00  7.4D-   41   46     0     0  c   74   78     0     0  con    0  1.0D+00  6.8D-03  8.054D-03  1.968D+01
   75   80     0     0  con    1  2.8D-01  3.3D-03  1.096D-02  1.968D+01
   76   81     0     0  con    0  1.0D+00  4.8D-03  7.295D-03  1.968D+01
   77   82     0     0  con    0  1.0D+00  2.6D-03  9.456D-03  1.968D+01
   78   83     0     0  con    0  1.0D+00  4.3D-03  6.580D-03  1.968D+01
   79   84     0     0  con    0  1.0D+00  1.1D-03  5.155D-03  1.968D+01
   80   85     0     0  con    0  1.0D+00  8.4D-04  8.734D-03  1.968D+01
   81   86     0     0  con    0  1.0D+00  2.1D-03  6.830D-03  1.968D+01
   82   87     0     0  con    0  1.0D+00  1.6D-03  9.141D-03  1.968D+01
   83   88     0     0  con    0  1.0D+00  6.0D-04  7.720D-03  1.968D+01
   84   89     0     0  con    0  1.0D+00  1.3D-03  5.211D-03  1.968D+01
   85   90     0     0  con    0  1.0D+00  1.4D-03  4.795D-03  1.968D+01
   86   91     0     0  con    0  1.0D+00  2.3D-03  1.019D-02  1.968D+01
   87   92     0     0  con    0  1.0D+00  7.5D-04  4.508D-03  1.968D+01
   88   93     0     0  con    0  1.0D+00  6.6D-04  6.120D-03  1.968D+01
   89   94     0     0  con    0  1.0D+00  1.0D-03  6.880D-03  1.968D+01
   90   95     0     0  con    0  1.0D+00  2.2D-03  5.711D-03  1.968D+01
   91   96     0     0  con    0  1.0D+00  1.0D-03  5.850D-03  1.968D+01
   92   97     0     0  con    0  1.0D+00  1.3D-03  4.465D-03  1.968D+01
   93   98     0     0  con    0  1.0D+00  2.0D-03  3.630D-03  1.968D+01
   94   99     0     0  con    0  1.0D+00  4.5D-03  6.573D-03  1.968D+01
   95  100     0     0  con    0  1.0D+00  2.4D-03  7.455D-03  1.968D+01
   96  101     0     0  con    0  1.0D+00  1.1D-03  3.243D-03  1.968D+01
   97  102     0     0  con    0  1.0D+00  1.9D-03  3.864D-03  1.968D+01
   98  103     0     0  con    0  1.0D+00  3.8D-03  5.910D-03  1.968D+01
   99  104     0     0  con    0  1.0D+00  3.8D-03  3.874D-03  1.968D+01
  100  105     0     0  con    0  1.0D+00  3.2D-03  3.277D-03  1.968D+01

STOP: TOTAL NO. of ITERATIONS REACHED LIMIT                 

 Total User time 1.384E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          875     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.752D+04  1.217D+04
    1    3     1     0  ---    1  4.6D-06  3.2D-01  1.356D+04  1.044D+04
    2    4     0     0  con    0  1.0D+00  1.1D-01  1.080D+04  7.616D+03
    3    5     0     0  con    0  1.0D+00  4.1D-01  3.193D+03  2.041D+03
    4    6     0     0  con    0  1.0D+00  1.6D-01  1.885D+03  1.276D+03
    5    7     0     0  con    0  1.0D+00  2.2D-01  9.651D+02  7.465D+02
    6    8     0     0  con    0  1.0D+00  2.0D-01  6.475D+02  5.672D+02
    7    9     0     0  con    0  1.0D+00  4.3D-02  5.025D+02  4.867D+02
    8   10     0     0  con    0  1.0D+00  2.0D-01  2.609D+02  3.613D+02
    9   11     0     0  con    0  1.0D+00  2.4D-01  1.201D+02  2.834D+02
   10   12     0     0  con    0  1.0D+00  2.7D-01  4.839D+01  2.310D+02
   11   13     0     0  con    0  1.0D+00  3.6D-01  7.177D+01  1.973D+02
   12   14     0     0  con    0  1.0D+00  2.7D-01  2.373D+01  1.784D+02
   13   15     0     0  con    0  1.0D+00  2.4D-01  1.813D+01  1.694D+02
   14   16     0     0  con    0  1.0D+00  5.0D-01  2.034D+01  1.481D+02
   15   17     0     0  con    0  1.0D+00  1.4D+00  1.386D+01  1.024D+02
   16   18     0     0  con    0  1.0D+00  1.9D+00  1.785D+01  7.675D+01
   20   23     0     0  con    0  1.0D+00  3.5D-01  1.577D+00  1.035D+01
   21   25     0     0  con    1  4.0D-01  2.6D-01  1.293D+00  9.993D+00
   19   21     0     0  con    0  1.0D+00  6.4D-01  3.926D+00  3.746D+01
   20   23     0     0  con    1  3.1D-01  1.9D-01  3.417D+00  3.559D+01
   21   24     0     0  con    0  1.0D+00  2.1D-01  3.621D+00  3.390D+01
   22   25     0     0  con    0  1.0D+00  2.3D-01  2.320D+00  3.263D+01
   23   26     0     0  con    0  1.0D+00  1.9D-01  2.808D+00  3.171D+01
   24   27     0     0  con    0  1.0D+00  9.3D-02  2.213D+00  3.120D+01
   25   28     0     0  con    0  1.0D+00  1.9D-01  2.678D+00  3.036D+01
   26   29     0     0  con    0  1.0D+00  3.6D-01  2.964D+00  2.908D+01
   27   30     0     0  con    0  1.0D+00  2.8D-01  2.107D+00  2.833D+01
   28   31     0     0  con    0  1.0D+00  2.2D-01  2.531D+00  2.777D+01
   29   32     0     0  con    0  1.0D+00  6.5D-02  2.512D+00  2.743D+01
   30   33     0     0  con    0  1.0D+00  1.5D-01  2.778D+00  2.706D+01
   31   34     0     0  con    0  1.0D+00  1.7D-01  2.572D+00  2.666D+01
   32   35     0     0  con    0  1.0D+00  3.2D-01  2.568D+00  2.619D+01
   33   36     0     0  con    0  1.0D+00  3.8D-01  2.088D+00  2.570D+01
   34   37     0     0  con    0  1.0D+00  1.5D-01  1.585D+00  2.543D+01
   35   38     0     0  con    0  1.0D+00  1.0D-01  1.593D+00  2.510D+01
   36   39     0     0  con    0  1.0D+00  2.8D-01  1.703D+00  2.468D+01
   37   40     0     0  con    0  1.0D+00  3.4D-01  2.129D+00  2.415D+01
   38   41     0     0  con    0  1.0D+00  3.1D-01  2.427D+00  2.369D+01
   39   42     0     0  con    0  1.0D+00  6.7D-01  4.206D+00  2.330D+01
   40   43     0     0  con    0  1.0D+00  1.9D-01  1.831D+00  2.296D+01
   41   44     0     0  con    0  1.0D+00  2.1D-01  1.495D+00  2.275D+01
   42   45     0     0  con    0  1.0D+00  9.8D-02  1.376D+00  2.257D+01
   43   46     0     0  con    0  1.0D+00  7.1D-01  1.723D+00  2.168D+01
   44   48     0     0  con    1  4.2D-01  2.7D-01  1.312D+00  2.139D+01
   45   49     0     0  con    0  1.0D+00  6.8D-01  3.600D+00  2.110D+01
   46   50     0     0  con    0  1.0D+00  8.7D-02  1.968D+00  2.069D+01
   47   51     0     0  con    0  1.0D+00  4.3D-02  1.802D+00  2.057D+01
   48   52     0     0  con    0  1.0D+00  2.7D-01  1.387D+00  2.008D+01
   49   53     0     0  con    0  1.0D+00  6.9D-01  1.089D+00  1.950D+01
   50   54     0     0  con    0  1.0D+00  8.4D-01  1.217D+00  1.887D+01
   51   55     0     0  con    0  1.0D+00  8.4D-01  8.173D-01  1.847D+01
   52   56     0     0  con    0  1.0D+00  4.4D-01  1.070D+00  1.819D+01
   53   57     0     0  con    0  1.0D+00  4.1D-01  9.549D-01  1.786D+01
   54   58     0     0  con    0  1.0D+00  5.5D-02  6.104D-01  1.767D+01
   55   59     0     0  con    0  1.0D+00  2.0D-01  7.229D-01  1.742D+01
   56   60     0     0  con    0  1.0D+00  2.6D-01  6.618D-01  1.715D+01
   57   61     0     0  con    0  1.0D+00  6.2D-01  5.502D-01  1.691D+01
   58   62     0     0  con    0  1.0D+00  5.9D-01  1.079D+00  1.687D+01
   59   63     0     0  con    0  1.0D+00  1.8D-01  4.664D-01  1.665D+01
   60   64     0     0  con    0  1.0D+00  8.1D-02  3.335D-01  1.654D+01
   61   65     0     0  con    0  1.0D+00  2.0D-01  6.064D-01  1.642D+01
   62   66     0     0  con    0  1.0D+00  2.1D-01  3.179D-01  1.634D+01
   63   67     0     0  con    0  1.0D+00  2.0D-01  2.710D-01  1.627D+01
   64   68     0     0  con    0  1.0D+00  2.0D-01  4.299D-01  1.620D+01
   65   69     0     0  con    0  1.0D+00  1.4D-01  3.014D-01  1.615D+01
   66   70     0     0  con    0  1.0D+00  6.2D-02  3.157D-01  1.611D+01
   67   71     0     0  con    0  1.0D+00  6.9D-02  1.549D-01  1.609D+01
   68   72     0     0  con    0  1.0D+00  2.5D-02  1.194D-01  1.608D+01
   69   73     0     0  con    0  1.0D+00  1.4D-01  1.611D-01  1.604D+01
   70   75     0     0  con    1  5.0D-01  4.6D-02  1.751D-01  1.604D+01
   71   76     0     0  con    0  1.0D+00  6.1D-02  1.267D-01  1.603D+01
   72   77     0     0  con    0  1.0D+00  4.2D-02  1.080D-01  1.602D+01
   73   78     0     0  co
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number    43   46     0     0  c   76   81     0     0  con    0  1.0D+00  1.6D-02  6.194D-02  1.600D+01
